"ENSEMBL","Symbol","LOG2FC","PVAL","ADJP"
"JPH3","JPH3","0.152785776173017","0.0461537830149182","0.999880957628728"
"FAM9B","FAM9B","0.22696067201762898","0.0462808560549437","0.999880957628728"
"ANKRD53","ANKRD53","0.171098614220155","0.0462942551194904","0.999880957628728"
"RHO","RHO","0.204727493816218","0.0463224927968802","0.999880957628728"
"CELA2A","CELA2A","0.157056697970012","0.0463948914454893","0.999880957628728"
"AQP8","AQP8","0.17884090846205603","0.0464370096852576","0.999880957628728"
"DLGAP2","DLGAP2","0.152185905572746","0.0464412056499255","0.999880957628728"
"CDH16","CDH16","0.17613306070328602","0.0465744136517041","0.999880957628728"
"CCDC27","CCDC27","0.20452691777447599","0.0466087031796994","0.999880957628728"
"SLC6A9","SLC6A9","0.149253694815185","0.0466121073625928","0.999880957628728"
"SHROOM3","SHROOM3","0.13554277083112298","0.0466588467820331","0.999880957628728"
"LINC00029","LINC00029","0.184884088944114","0.0468145053791065","0.999880957628728"
"ARV1","ARV1","-0.2003197540346","0.0468734193424614","0.999880957628728"
"MITD1","MITD1","-0.191657556454034","0.0469074429626897","0.999880957628728"
"CHRNA9","CHRNA9","0.16256854217081199","0.0473071572747105","0.999880957628728"
"SLC26A10","SLC26A10","0.17802186132880804","0.0474369229015952","0.999880957628728"
"FAM178B","FAM178B","0.15072576773775","0.0474786721434045","0.999880957628728"
"ZNF790","ZNF790","-0.169635014908382","0.0475429944670512","0.999880957628728"
"ECE2","ECE2","0.162155851212177","0.047562411933561","0.999880957628728"
"MRPS28","MRPS28","-0.173284124922608","0.0475881990601766","0.999880957628728"
"SLC16A12","SLC16A12","0.20285856450271","0.0475933263348787","0.999880957628728"
"RMDN1","RMDN1","-0.176536574248773","0.0476469714702112","0.999880957628728"
